A1-Village Name,A2-District Name,A4-State Name,Unique HHD identifier,Annual household income 2018-19 (~june - July),Annual net household farm income: 2018-19,Annual net household non-farm income: 2018-19,Annual household farm business expenses,Annual household non-farm business expenses: 2018-19,Normalized Wealth Index First PC - 2019,Wealth Index First PC - 2019,House_ownership_present,Bank_account_present,flooring_materials_present,roofing_materials_present,walls_materials_present,House type_present,Number of_members per room present,Seperate room for cooking_present,type of toilet_present,Main source of lightening_present,Main fuel for cooking_present,source of drinking water_present,House ownership,M14A2-Mattress At present,M14A3-Pressure cooker _ At present,M14A4-Chair _ At present,M14A5-Cot / Bed _ At present,M14A6-Table _ At present,M14A10-Clock or Watch _ At present,M14A7-Electric fan _ At present,M14A8-Radio / Transistor _ At present,M14A9-Sewing machine _ At present,M14A11-Bicycle _ At present,M14A12-Black and White television _ At present,M14A13-Colour television _ At present,M14A14-Mobile phone _ At present,M14A15-Landline Phone _ At present,M14A16-Refrigerator? At present,M14A17-Air conditioner / Cooler _ At present,M14A18-Washing Machine? At present,M14A19-Internet? At present,M14A20-Computer? At present,M14A21-Motorcycle/scooter? At present,M14A22-Car/Jeep _ At present,M14A23-Water pump _ At present,M14A24-Thresher _ At present,M14A25-Tractor _ At present,M14A26-Animal drawn cart _ At present,M14A27-Open well _ At present,M14A28-Bore well _ At present,M14A29-Private Pond _ At present,M14A30-Equipment for drip irrigation/ Sprinkler _ At present,M14A31-Tiller/ Cultivator _ At present,M14A32-Plough disc/ mould board _ At present,M14A33-Seed drill _ At present,M14A34-Power sprayer _ At present,M14A35-Chaff cutter _ At present,M14A36-Weeders _ At present,M14A37-Other mechanized three/four_wheeler agricultural equipment _ At present,M14A38-Trolley (for tractor) _ At present,M14A39-Livestock sheds _ At present,M14A40-Fish boat _ At present,M14A41-Other fishing equipment _ At present
Phullen,Aizawl,Mizoram,121011,72000,0,72000,0,0,-0,67,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phullen,Aizawl,Mizoram,121012,730000,0,730000,0,0,3,95,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,4,5,6,4,1,1,1,0,1,0,0,1,4,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piplacherra,North Tripura,Tripura,469001,115900,65100,50800,15400,0,1,79,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,0,0,3,3,2,2,3,0,0,1,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,3
Piplacherra,North Tripura,Tripura,469002,116000,4000,112000,8500,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,0,3,3,2,2,2,0,0,1,0,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Piplacherra,North Tripura,Tripura,469003,73300,33300,40000,7700,0,-3,46,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,"coal, charcoal or kerosene","coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Piplacherra,North Tripura,Tripura,469004,157400,7650,149750,1950,30250,-0,69,Owns a house,have bank account,natural floor,finished roofing,rudimentary walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,3,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piplacherra,North Tripura,Tripura,469005,50000,0,50000,0,0,-7,7,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,fair,No separate cooking room,no sanitation facility,"coal, charcoal or kerosene","coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piplacherra,North Tripura,Tripura,469006,90000,0,90000,0,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,0,2,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piplacherra,North Tripura,Tripura,469007,25530,25530,0,10270,0,-2,49,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,fair,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Piplacherra,North Tripura,Tripura,469008,56800,31300,25500,6200,0,-0,68,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piplacherra,North Tripura,Tripura,469009,93200,20200,73000,6800,0,1,79,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,1,1,2,2,1,1,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
Piplacherra,North Tripura,Tripura,469010,320350,7850,312500,6150,0,1,79,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,poor,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,3,2,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Piplacherra,North Tripura,Tripura,469011,152523,5190,147333,3810,0,-0,70,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,2,3,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Piplacherra,North Tripura,Tripura,469012,5710,2610,3100,1590,374400,-0,70,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,poor,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,0,3,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Prakashnagar,South Tripura,Tripura,377001,61700,-800,62500,350,0,-2,55,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,2,2,1,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Prakashnagar,South Tripura,Tripura,377002,182650,7650,175000,6800,10000,1,82,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,1,3,2,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377003,143750,37750,106000,2250,0,-1,64,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,3,2,1,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377004,129700,-300,130000,300,10000,2,89,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,3,1,4,3,2,1,2,0,0,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377005,192000,0,192000,0,0,0,73,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,4,2,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377006,87700,-3300,91000,3300,0,0,73,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,2,2,1,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377007,88400,-8200,96600,8200,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377008,96000,0,96000,0,0,2,87,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377009,8440,8440,0,14600,0,1,79,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prakashnagar,South Tripura,Tripura,377010,93700,83740,9960,31460,0,1,79,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prakashnagar,South Tripura,Tripura,377011,159120,71820,87300,12350,0,-1,64,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,1,3,3,1,2,3,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Prakashnagar,South Tripura,Tripura,377012,135610,7210,128400,11250,5100,1,82,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,1,1,2,2,1,1,2,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
Prakashnagar,South Tripura,Tripura,377013,92525,142525,-50000,30000,0,1,82,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,3,3,2,2,2,0,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prakashnagar,South Tripura,Tripura,377014,142800,-1200,144000,1200,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,fair,No separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,3,3,2,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99001,180000,0,180000,0,0,1,78,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,5,6,3,1,0,1,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99002,78000,78000,0,2000,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,3,4,4,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99003,79500,79500,0,500,0,1,76,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,3,4,6,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99004,74500,74500,0,500,0,1,76,Owns a house,have bank account,rudimentary floor,finished roofing,natural walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,4,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99005,59500,59500,0,500,0,1,76,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,4,4,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99006,89500,89500,0,500,0,-0,67,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,3,6,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99007,90800,-5200,96000,200,0,-0,67,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,3,6,3,1,1,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99008,140000,0,140000,0,0,1,76,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,4,5,2,1,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99009,54200,0,54200,0,41800,1,78,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,3,4,5,3,2,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99010,70000,0,70000,0,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,3,5,3,2,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puankhai,Lunglei,Mizoram,99011,108000,0,108000,0,0,2,85,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Puankhai,Lunglei,Mizoram,99012,99300,99300,0,700,0,1,76,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,2,3,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Pungren,Kiphire,Nagaland,222001,-5230,-10230,5000,4350,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,.6,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,1,3,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pungren,Kiphire,Nagaland,222002,-14700,-19700,5000,16000,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pungren,Kiphire,Nagaland,222003,-5580,-10580,5000,4900,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pungren,Kiphire,Nagaland,222004,1070,-3930,5000,3650,0,-2,55,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pungren,Kiphire,Nagaland,222005,-4180,-9180,5000,4000,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,.75,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Pungren,Kiphire,Nagaland,222006,-6580,-11580,5000,6800,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,1,1,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pungren,Kiphire,Nagaland,222007,7580,2580,5000,6100,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,1,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pungren,Kiphire,Nagaland,222008,-3250,-8250,5000,4900,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pungren,Kiphire,Nagaland,222009,-9500,-14500,5000,9500,0,-0,67,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Pungren,Kiphire,Nagaland,222010,-39650,-44650,5000,9650,0,-0,67,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Pungren,Kiphire,Nagaland,222011,-9700,-14700,5000,8950,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
