,,Actual,Predicted
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/44001_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/269009_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/470013_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/367003_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/368001_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/502004_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/106009_CookingArea_7.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/108013_CookingArea_7.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/256004_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/477010_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/111008_CookingArea_7.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/422004_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/6003_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/30012_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/112010_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/104013_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/523004_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/300002_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/148005_CookingArea_7.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/315007_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/362008_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/433012_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/436009_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/372007_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/371004_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/501003_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/277001_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/334012_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/33001_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/5011_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/95004_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/45004_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/474007_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/90005_CookingArea_7.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/182007_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/32008_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/309005_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/343002_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/148009_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/203002_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/149008_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/368005_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/376010_CookingArea_7.jpg,class4,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/462013_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/340013_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/117010_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/26003_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/479012_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/155009_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/81012_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/257005_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/389006_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/457013_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/268012_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/216011_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/447010_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/462006_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/506009_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/386004_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/310006_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/128003_CookingArea_7.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/253003_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/447007_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/445001_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/43003_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/99008_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/380007_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/79011_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/13013_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/239006_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/5006_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/372010_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/337007_CookingArea_7.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/478006_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/160004_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/135004_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/443011_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/65001_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/38002_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/260004_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/227003_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/189011_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/137003_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/386001_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/131001_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/340012_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/236011_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/292013_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/240002_CookingArea_7.jpg,class4,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/456005_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/394001_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/184011_CookingArea_7.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/310011_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/233003_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/408014_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/334004_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/511009_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/473013_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/13004_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/206011_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/207009_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/484002_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/422008_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/76013_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/514013_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/386006_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/510008_CookingArea_7.jpg,class4,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/459001_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/51005_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/370001_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/264012_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/187004_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/444009_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/299010_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/149001_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/398006_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/145012_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/284004_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/28008_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/211010_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/130006_CookingArea_7.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/230001_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/63011_CookingArea_7.jpg,class1,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/467009_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/192002_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/273010_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/332011_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/444007_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/255009_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/452008_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/334002_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/388001_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/328003_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/183006_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/466012_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/456009_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/464011_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/126006_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/250011_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/244010_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/301011_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/31010_CookingArea_7.jpg,class0,low income
